,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
912,ARZZ3,74.56,246.05,10.65,5.252999999999999,0.006500000000000001,4.154,14.13,579.08,29.35,577.6,79.76,0.0091,0.021400000000000002,1.64,0.0129,0.0433,42744200.0,697259000.0,0.78,0.056600000000000004
913,BOAS3,9.21,254.84,13.27,6.9670000000000005,0.0,4.944,-30.42,39.19,-14.38,41.13,17.09,0.1778,0.0273,0.64,0.1559,0.0521,9163280.0,333209000.0,1.07,0.0
914,TASA4,17.54,268.96,-6.58,1.135,0.0,1.301,6.09,5.89,-2.48,8.79,8.1,0.19260000000000002,0.0042,1.47,0.2505,-0.0245,78670800.0,-256159000.0,-3.48,0.1283
915,TASA3,18.1,277.55,-6.79,1.172,0.0,1.3430000000000002,6.29,6.08,-2.55,8.98,8.27,0.19260000000000002,0.0042,1.47,0.2505,-0.0245,4124080.0,-256159000.0,-3.48,0.1283
916,ELEV3,24.3,312.39,3.22,0.688,0.0,0.9540000000000001,5.75,37.19,-5.18,51.41,51.41,0.018500000000000003,0.0027,1.47,0.0301,0.0103,0.0,489356000.0,1.35,0.0369
917,RDOR3,73.5,341.22,28.56,10.98,0.0017000000000000001,3.926,14.35,88.42,-8.31,97.97,64.98,0.1242,0.0331,3.5,0.0587,0.0837,199742000.0,5109590000.0,4.74,0.0
918,RHDS4,1.0,363.45,29.5,4.977,0.0,7.182,-593.56,68.11,-24.55,71.32,53.72,0.0731,0.011699999999999999,0.97,0.11800000000000001,0.0812,0.0,272045000.0,1.49,0.0438
919,MGLU3,26.16,499.71,23.05,6.667999999999999,0.0019,7.792999999999999,46.76,218.42,-2066.22,216.83,119.11,0.0305,0.013300000000000001,1.34,0.0608,0.0461,798160000.0,7376610000.0,0.23,0.2863
920,NORD3,27.65,546.48,-1.31,115.721,0.0,10.731,-3.8,-260.04,-1.17,-312.66,-312.66,-0.445,0.2118,0.02,-0.042300000000000004,-0.0024,376634.0,-139893000.0,-0.27,0.5624
921,PRBC4,14.54,574.84,40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0.0,1180170000.0,0.0,0.11410000000000001
922,MOVI3,19.56,610.07,2.64,1.392,0.0076,0.7559999999999999,974.79,11.65,-1.82,16.0,8.63,0.11939999999999999,0.0023,1.0,0.1059,0.0043,43536000.0,2217260000.0,1.72,0.23879999999999998
923,UBBR4,7.49,610.27,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,10317200000.0,0.0,0.1058
924,SQIA3,22.99,786.58,3.74,8.149,0.0,2.653,5.37,-430.79,8.47,-361.96,75.51,-0.0189,0.0106,5.49,-0.013999999999999999,0.0048,14615100.0,433556000.0,0.19,0.239
925,LWSA3,31.99,915.87,24.7,35.803000000000004,0.001,13.324000000000002,35.4,352.15,53.23,344.01,154.05,0.1017,0.0391,2.13,0.0707,0.027000000000000003,167062000.0,657061000.0,0.26,0.0
926,UBBR11,14.75,1201.81,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,10317200000.0,0.0,0.1058
927,UBBR3,18.0,1466.61,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,10317200000.0,0.0,0.1058
928,GUAR4,151.0,1661.32,15.52,11.645,0.0,5.746,30.19,-766.71,-186.18,-778.55,189.56,-0.0152,0.006999999999999999,1.47,-0.0106,0.009300000000000001,0.0,4855730000.0,0.93,0.0403
929,APER3,48.39,5446.25,3.1,5.513999999999999,0.0011,1.886,15.33,-1663.23,-15.05,-1506.8,78.27,-0.0033,0.001,1.86,-0.0014000000000000002,0.0006,1519070.0,179079000.0,0.0,-0.0808
930,BIDI3,52.9,30497.1,12.44,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,18231400.0,3251960000.0,0.0,0.1723
931,BIDI11,159.55,30660.4,12.5,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,172312000.0,3251960000.0,0.0,0.1723
932,BIDI4,53.46,30819.9,12.57,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,112801000.0,3251960000.0,0.0,0.1723
